Name,SMILES,Total Molweight,cLogP,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Rotatable Bonds,Geroprotectors,Leadlikeness
"[3,5-bis(hydroxymethyl)phenyl]methanol",OCC=1C=C(C=C(C1)CO)CO,168.191,-0.1323,3.0,3.0,133.59,0.29418,3.0,1,True
"3',4',5',6',7',8'-hexahydro-1'H-spiro[cyclohexane-1,2'-quinazolin]-4'-one",O=C1NC2(NC3=C1CCCC3)CCCCC2,220.315,1.9268,3.0,2.0,170.84,0.21049,0.0,1,True
2-(methylamino)hexanoic acid,O=C(O)C(NC)CCCC,145.201,-0.9407,3.0,2.0,127.36,0.29523,5.0,1,True
"4,6-dimethyl-1,3,5-dithiazinane",S1CSC(NC1C)C,149.281,2.6313,1.0,1.0,109.72,0.42326,0.0,1,True
2-(pyridin-2-yl)ethanethioamide,S=C(N)CC1=NC=CC=C1,152.221,0.2711,2.0,1.0,127.01,0.42705,2.0,1,True
"5-fluoro-2,3-dihydro-1H-indole-2,3-dione",O=C1NC2=CC=C(F)C=C2C1=O,165.123,0.3189,3.0,1.0,113.07,0.33201,0.0,1,True
2-amino-4-fluorophenol,FC1=CC=C(O)C(N)=C1,127.118,0.7374,2.0,2.0,94.48,0.30028,0.0,1,True
2-amino-6-fluorobenzamide,O=C(N)C=1C(F)=CC=CC1N,154.144,0.1704,3.0,2.0,114.4,0.38094,1.0,1,True
2-(piperidin-4-yl)acetic acid,O=C(O)CC1CCNCC1,143.185,-1.8715,3.0,2.0,116.86,0.32175,2.0,1,True
"2-(3-bromophenyl)-1,3-thiazolidine-4-carboxylic acid",O=C(O)C1NC(SC1)C=2C=CC=C(Br)C2,288.164,-0.7188,3.0,2.0,170.2,0.32368,2.0,1,True
5-fluoroquinazolin-4-amine,FC1=CC=CC=2N=CN=C(N)C12,163.155,1.1882,3.0,1.0,120.25,0.30944,0.0,1,True
3-amino-N-methylbenzamide,O=C(NC)C=1C=CC=C(N)C1,150.18,0.4211,3.0,2.0,123.25,0.32268,1.0,1,True
"6-methyl-1,3-benzothiazol-2-amine",N1=C(SC=2C=C(C=CC12)C)N,164.232,2.1286,2.0,1.0,123.34,0.37782,0.0,1,True
3-hydroxyhexanoic acid,O=C(O)CC(O)CCC,132.158,0.4967,3.0,2.0,109.99,0.35676,4.0,1,True
"4,6-difluoro-1,3-benzothiazol-2-amine",FC=1C=C(F)C=2N=C(SC2C1)N,186.185,1.9863,2.0,1.0,123.78,0.37647,0.0,1,True
"2,3-disulfanylpropane-1-sulfonic acid",O=S(=O)(O)CC(S)CS,188.292,-1.0511,3.0,1.0,120.17,0.72314,3.0,1,True
"3-phenyl-2-sulfanylidene-1,3-thiazolidin-4-one",O=C1N(C(=S)SC1)C=2C=CC=CC2,209.293,0.7789,2.0,0.0,151.77,0.40904,1.0,1,True
2-amino-3-cyclopentylpropanoic acid,O=C(O)C(N)CC1CCCC1,157.212,-1.5346,3.0,2.0,126.42,0.32756,3.0,1,True
"acridine-3,6-diol",OC=1C=CC=2C=C3C=CC(O)=CC3=NC2C1,211.219,2.6011,3.0,2.0,153.92,0.24149,0.0,1,True
2-(3-hydroxypropyl)pyrrolidin-3-ol,OCCCC1NCCC1O,145.201,-0.1428,3.0,3.0,117.96,0.31926,3.0,1,True
"4-(2,4-difluorophenyl)-1,3-thiazol-2-amine",FC=1C=CC(=C(F)C1)C=2N=C(SC2)N,212.223,2.5594,2.0,1.0,148.94,0.31288,1.0,1,True
"5-phenyl-4,5-dihydro-1H-pyrazole-1-carbothioamide",S=C(N)N1N=CCC1C=2C=CC=CC2,205.284,1.5208,3.0,1.0,162.31,0.35937,1.0,1,True
"N,N-dimethyl-1,2,3-trithian-5-amine",S1SCC(N(C)C)CS1,181.347,0.7841,1.0,0.0,127.31,0.44003,1.0,1,True
"7-(hydroxymethyl)-2,11,11-trimethyl-6-oxatetracyclo[7.3.0.0²,⁵.0⁵,⁷]dodecan-8-ol",OCC12OC32CCC3(C)C4CC(C)(C)CC4C1O,252.353,1.2152,3.0,2.0,174.57,0.25119,1.0,1,True
4-amino-2-fluorophenol,FC1=CC(N)=CC=C1O,127.118,0.7374,2.0,2.0,94.48,0.30028,0.0,1,True
"2,6-dimethyl-4H-pyran-4-thione",S=C1C=C(OC(=C1)C)C,140.206,1.0382,1.0,0.0,116.65,0.32576,0.0,1,True
Isonipecotic Acid,O=C(O)C1CCNCC1,129.158,-2.3259,3.0,2.0,103.1,0.36469,1.0,1,True
4-chlorobenzohydrazide,O=C(NN)C1=CC=C(Cl)C=C1,170.599,0.5888,3.0,2.0,126.41,0.31461,1.0,1,True
benzylurea,O=C(N)NCC=1C=CC=CC1,150.18,0.4502,3.0,2.0,124.75,0.3188,2.0,1,True
"2,3-dihydro-1,2-benzothiazol-3-one",O=C1NSC=2C=CC=CC21,151.189,1.2045,2.0,1.0,106.46,0.39442,0.0,1,True
Nipecotamide,O=C(N)C1CNCCC1,128.174,-0.6603,3.0,2.0,105.27,0.37779,1.0,1,True
O-Anisidine,O(C=1C=CC=CC1N)C,123.154,0.9123,2.0,1.0,104.04,0.24289,1.0,1,True
"4-(4-aminophenyl)-1,3-thiazol-2-amine",N1=C(SC=C1C=2C=CC(N)=CC2)N,191.257,1.6805,3.0,2.0,144.76,0.4274,1.0,1,True
"(2E,4E)-Octa-2,4-Diene-1,6,7-Triol",OCC=CC=CC(O)C(O)C,158.196,0.2289,3.0,3.0,136.57,0.28776,4.0,1,True
Flammuspirone G,O=C1C(=CC2(C1)C(O)C(CC(O)C2C)C(C)C)C,252.353,2.0071,3.0,2.0,191.13,0.20531,1.0,1,True
Flammuspirone B,O=C1C(=CC2(C1)C(O)C(C(O)CC2C)C(C)C)C,252.353,2.0071,3.0,2.0,191.13,0.20531,1.0,1,True
(3R)-4-Chloro-3-Hydroxy-4-Pentenamide,O=C(N)CC(O)C(Cl)=C,149.577,-0.0794,3.0,2.0,110.55,0.37458,3.0,1,True
Hypocrellutin C,O=C1C=CNC=2OC3(C)CC(C)CC(C)C(C12)C3C,261.364,2.6257,3.0,1.0,198.6,0.17372,0.0,1,True
"(3S,7R)-1,4-Epi-3,7-Dihydroxyacoren-10-One",O=C1C=C(C)C(O)CC12C(C)C(O)CC2C(C)C,252.353,2.0071,3.0,2.0,191.13,0.20531,1.0,1,True
"4-(4-methylphenyl)-1,3-thiazol-2-amine",N1=C(SC=C1C=2C=CC(=CC2)C)N,190.269,2.7017,2.0,1.0,148.5,0.3138,1.0,1,True
Brasilanone F,O=C1C2=C(C(O)C(C)(C)CC2C(C)C1)C(O)(C)C,252.353,2.0979,3.0,2.0,187.01,0.20983,1.0,1,True
"(4R,5R,7R,8R)-Eremophil-9-Ene-4,8,11-Triol",OC1C=C2CCCC(O)(C)C2(C)CC1C(O)(C)C,254.368,1.8847,3.0,3.0,190.57,0.20622,1.0,1,True
"(2S,4S,5S,7S)-2,11-Dihydroxyeremophil-9-En-8-One",O=C1C=C2CC(O)CC(C)C2(C)CC1C(O)(C)C,252.353,1.9997,3.0,2.0,190.3,0.2062,1.0,1,True
Heterocornol C,OC1=CC=CC=2C=CC(OCC12)C(O)C,206.24,0.8587,3.0,2.0,159.98,0.22628,1.0,1,True
Acaciicolinol H,O=C1CCC(C)(C)C2(CC=C(CO)C(O)C2)C1C,252.353,1.9333,3.0,2.0,193.06,0.20325,1.0,1,True
Acaciicolinol D,OCC1=CCC2(C(=C)C(O)CC(O)C2(C)C)CC1,252.353,1.7634,3.0,3.0,192.15,0.20453,1.0,1,True
3-Hydroxytrichodenone C,O=C1C(Cl)=C(C(O)C)C(O)C1,176.598,0.1662,3.0,2.0,119.81,0.32752,1.0,1,True
Penicieudesmol B,OC1CC(C)C2CC(O)(C(=C)C)CCC2(C)C1O,254.368,2.1992,3.0,3.0,190.94,0.20582,1.0,1,True
Deacetylsesquiterpene,OC1C(=CC2C(C(=C)C)CCC(C)C2(O)C1O)C,252.353,2.0325,3.0,3.0,190.22,0.2066,1.0,1,True
Libertalide D,O=C1OC2(C=CC3CC(O)(C)CCC3C2(C)CC1)C,264.364,2.036,3.0,1.0,195.41,0.18494,0.0,1,True
Chondroterpene G,OC1C2=CC(C)(C)CC2C3(C)C(C)C(O)CC13O,252.353,1.4543,3.0,3.0,174.55,0.22515,0.0,1,True
Chondroterpene F,OC1CC2(O)C(O)C3CC(C)(C)CC3C2(C)C1C,254.368,1.5588,3.0,3.0,176.1,0.22317,0.0,1,True
2-Bromogentisyl Alcohol,BrC=1C=C(O)C=C(C1O)CO,219.034,1.0961,3.0,3.0,124.7,0.31516,1.0,1,True
"(1Beta,4Beta,4Abeta,7Alpha,8Aalpha)-4,8A-Dimethyloctahydronaphthalene-1,4A,7(2H)-Triol",OC1CCC2(O)C(C)CCC(O)C2(C)C1,214.304,1.0546,3.0,3.0,157.19,0.25002,0.0,1,True
Sorazolon B,OC1CC=2C=3C=CC=CC3NC2C(=C)C1(O)C,229.278,1.4963,3.0,3.0,168.31,0.23879,0.0,1,True
Coralcuparene,O=C1C=C(C=2C=C(O)C(=CC2O)C)C(C)(C)C1,232.278,2.2347,3.0,2.0,175.87,0.22312,1.0,1,True
Fr-900130,O=C(O)CNC#C,99.0887,-2.5433,3.0,2.0,86.63,0.43403,2.0,1,True
Penitricin,O=C1CC1CO,86.0896,-0.3398,2.0,1.0,64.12,0.40767,1.0,1,True
"Drimane-3,8,11,12-Tetraol",OCC1C(C)(CO)CCC2C(C)(C)C(O)CCC12C,270.411,2.0783,3.0,3.0,205.88,0.19089,2.0,1,True
Scopararane C,O=C1C(O)=C2C(CCCC2(C)C)C3(O)C1=CC(C=C)CC3,288.386,2.8092,3.0,2.0,214.76,0.18272,1.0,1,True
"3,5-Dihydroxy-5-Vinyl-2-Cyclopenten-1-On",O=C1C=C(O)C(O)(C=C)C1,140.138,-0.0588,3.0,2.0,103.87,0.37778,1.0,1,True
"6-amino-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,7H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-1,7-dione",O=C1C=CC2(C(C=CC3C2CCC4(C(=O)CCC34)C)=C1N)C,297.397,2.1915,3.0,1.0,217.32,0.19027,0.0,1,True
"4,8a-dimethyl-6-(propan-2-yl)-1,2,3,4,4a,7,8,8a-octahydronaphthalene-1,4,5-triol",OC1=C(CCC2(C)C(O)CCC(O)(C)C12)C(C)C,254.368,2.2444,3.0,3.0,190.87,0.2059,1.0,1,True
"2H-1,3-benzodithiole",S1C=2C=CC=CC2SC1,154.257,1.013,0.0,0.0,108.5,0.3224,0.0,1,True
"1,9-dihydroxy-3a,6-dimethyl-1-(propan-2-yl)-1H,2H,3H,3aH,4H,7H,8H,9H,9aH-cyclopenta[8]annulen-4-one",O=C1C=C(C)CCC(O)C2C1(C)CCC2(O)C(C)C,266.379,2.7273,3.0,2.0,204.06,0.1923,1.0,1,True
4-hydroxy-2-methylbenzoic acid,O=C(O)C1=CC=C(O)C=C1C,152.149,1.1429,3.0,2.0,115.97,0.33836,1.0,1,True
"5-methyl-1,2-oxazol-3-ol",OC1=NOC(=C1)C,99.0887,0.4735,3.0,1.0,80.32,0.47535,0.0,1,True
"6,6,9a-trimethyl-1H,2H,5H,5aH,6H,7H,8H,9H,9aH,9bH-naphtho[2,1-b]furan-1,7-diol",OC1COC2=CCC3C(C)(C)C(O)CCC3(C)C21,252.353,1.7652,3.0,2.0,183.05,0.19776,0.0,1,True
4-(2-amino-1-hydroxypropyl)phenol,OC1=CC=C(C=C1)C(O)C(N)C,167.207,0.0381,3.0,3.0,131.74,0.31479,2.0,1,True
"8-hydroxy-1,2,3,4-tetrahydroquinolin-2-one",O=C1NC=2C(O)=CC=CC2CC1,163.175,0.7652,3.0,2.0,122.84,0.30609,0.0,1,True
"1,2-bis(methylsulfanyl)ethene",S(C=CSC)C,120.24,0.9448,0.0,0.0,99.5,0.35156,2.0,1,True
2-(5-fluoro-1H-imidazol-4-yl)ethan-1-amine,FC=1NC=NC1CCN,129.138,-0.239,3.0,2.0,103.98,0.3869,2.0,1,True
5-(2-hydroxyethyl)-2-methoxyphenol,OC1=CC(=CC=C1OC)CCO,168.191,1.0767,3.0,2.0,135.74,0.26669,3.0,1,True
"6-(hydrazinylmethylidene)cyclohexa-2,4-dien-1-one",O=C1C=CC=CC1=CNN,136.154,-1.1136,3.0,2.0,115.44,0.34451,1.0,1,True
"8-azabicyclo[3.2.1]octane-2,6-diol",OC1CCC2NC1CC2O,143.185,-0.6035,3.0,3.0,101.94,0.36943,0.0,1,True
"butane-1,1-diol",OC(O)CCC,90.1214,0.2516,2.0,2.0,78.48,0.33384,2.0,1,True
2-amino-3-(propyldisulfanyl)propanoic acid,O=C(O)C(N)CSSCCC,195.306,-1.1251,3.0,2.0,147.14,0.51917,6.0,1,True
2-(ethylamino)acetic acid,O=C(O)CNCC,103.12,-2.2569,3.0,2.0,88.84,0.42323,3.0,1,True
"2-amino-2-methylpropane-1,3-diol",OCC(N)(C)CO,105.136,-1.4608,3.0,3.0,84.91,0.4884,2.0,1,True
2-[(prop-2-en-1-yl)amino]-3-sulfanylpropanoic acid,O=C(O)C(NCC=C)CS,161.224,-1.6959,3.0,2.0,129.48,0.46501,5.0,1,True
1-[(4-bromophenyl)amino]-3-methylthiourea,S=C(NNC1=CC=C(Br)C=C1)NC,260.158,2.664,3.0,3.0,171.24,0.36428,2.0,1,True
2-[(prop-1-en-1-yl)amino]-3-sulfanylpropanoic acid,O=C(O)C(NC=CC)CS,161.224,-1.7568,3.0,2.0,129.94,0.46337,4.0,1,True
2-(methyldisulfanyl)thiophene,S(SC)C=1SC=CC1,162.301,2.5777,0.0,0.0,116.44,0.47527,2.0,1,True
"1-ethyl-9H-pyrido[3,4-b]indol-8-ol",OC1=CC=CC=2C=3C=CN=C(C3NC12)CC,212.251,2.4828,3.0,2.0,163.16,0.23327,1.0,1,True
Acaciicolinol F,OCC1=CCC2(C(=C)C(O)C(O)CC2(C)C)CC1,252.353,1.7634,3.0,3.0,192.15,0.20453,1.0,1,True
N-[(thiophen-2-yl)methylidene]hydroxylamine,ON=CC=1SC=CC1,127.167,2.0809,2.0,1.0,100.31,0.44831,1.0,1,True
5-formylthiophene-2-carbonitrile,N#CC=1SC(C=O)=CC1,137.162,1.3773,2.0,0.0,110.45,0.42517,1.0,1,True
thiophene-2-carbonitrile,N#CC=1SC=CC1,109.152,1.3618,1.0,0.0,90.91,0.37312,0.0,1,True
3-[(2-hydroxyethyl)sulfanyl]propan-1-ol,OCCSCCCO,136.214,0.2244,2.0,2.0,112.49,0.38839,5.0,1,True
2-(1H-pyrazol-3-yl)ethan-1-amine,N=1NC=CC1CCN,111.147,-0.9578,3.0,2.0,97.63,0.41207,2.0,1,True
"Oxolane-2,5-Dione",O=C1OC(=O)CC1,100.073,-0.5864,3.0,0.0,73.02,0.49411,0.0,1,True
"1,2-Benzoxazol-3-One",OC1=NOC=2C=CC=CC12,135.122,1.3925,3.0,1.0,102.66,0.37191,0.0,1,True
"1H-1,2,3-benzotriazole",N1=NC=2C=CC=CC2N1,119.127,0.6382,3.0,1.0,94.95,0.37841,0.0,1,True
3-Hydroxy-3H-2-Benzofuran-1-One,O=C1OC(O)C=2C=CC=CC12,150.133,0.4884,3.0,1.0,106.36,0.33979,0.0,1,True
M-Anisidine,O(C1=CC=CC(N)=C1)C,123.154,0.9123,2.0,1.0,104.04,0.24289,1.0,1,True
"butane-1,4-diol",OCCCCO,90.1214,0.0326,2.0,2.0,81.24,0.3225,3.0,1,True
N-tert-butylcarbamimidic acid,N=C(O)NC(C)(C)C,116.163,0.1771,3.0,3.0,98.81,0.40644,1.0,1,True
5-Hydroxyoxindole,O=C1NC2=CC=C(O)C=C2C1,149.149,0.4232,3.0,2.0,109.08,0.3447,0.0,1,True
9-azabicyclo[3.3.1]nonan-3-one,O=C1CC2NC(C1)CCC2,139.197,0.7343,2.0,1.0,109.51,0.22372,0.0,1,True
8-Chloroxylarinol_A,O=C1OCC2=C(C=C1)C=CC(Cl)=C2O,210.616,1.1412,3.0,1.0,149.54,0.24167,0.0,1,True
4-(1-Hydroxyethyl)Cyclohexanol,OC1CCC(CC1)C(O)C,144.213,0.9018,2.0,2.0,117.5,0.22298,1.0,1,True
4-Methylsalicylamide,O=C(N)C1=CC=C(C=C1O)C,151.164,0.7451,3.0,2.0,118.14,0.35052,1.0,1,True
3-aminobenzoic acid,O=C(O)C=1C=CC=C(N)C1,137.138,0.4674,3.0,2.0,105.88,0.3911,1.0,1,True
(2E)-2-Ethylidene-4-Hydroxy-5-Methyl-3(2H)-Furanone,O=C1C(O)=C(OC1=CC)C,140.138,0.607,3.0,1.0,106.25,0.34014,0.0,1,True
Flamenol,OC=1C=C(O)C=C(OC)C1,140.138,0.8982,3.0,2.0,108.22,0.3345,1.0,1,True
2-Hydroxy-3-Methyl-2-Butenoic Acid,O=C(O)C(O)=C(C)C,116.116,0.7972,3.0,2.0,91.39,0.42937,1.0,1,True
"pyridine-2,3-diol",OC1=NC=CC=C1O,111.1,0.3187,3.0,2.0,84.72,0.43874,0.0,1,True
5-hydroxyhexanoic acid,O=C(O)CCCC(O)C,132.158,0.4967,3.0,2.0,109.99,0.35676,4.0,1,True
Dmhb,O=C(O)C(C)(C)C(O)C,132.158,0.372,3.0,2.0,103.64,0.37862,2.0,1,True
"2-Methylene-1,4-Butanediol",OCC(=C)CCO,102.132,0.4535,2.0,2.0,90.23,0.29037,3.0,1,True
3-Hydroxy-3-Butenoic Acid,O=C(O)CC(O)=C,102.089,0.2575,3.0,2.0,80.46,0.4877,2.0,1,True
"thiophene-2,5-dicarbonitrile",N#CC=1SC(C#N)=CC1,134.162,1.2796,2.0,0.0,112.62,0.42159,0.0,1,True
2-Isopropylaminoethylamine,NCCNC(C)C,102.18,-0.5547,2.0,2.0,98.02,0.2727,3.0,1,True
3-(furan-2-yl)prop-2-enamide,O=C(N)C=CC=1OC=CC1,137.138,0.2648,3.0,1.0,115.72,0.36657,2.0,1,True
Indole-5-Carboxylic Acid,O=C(O)C=1C=CC=2NC=CC2C1,161.16,1.1841,3.0,2.0,121.53,0.33021,1.0,1,True
2-hydroxypropanedial,O=CC(O)C=O,88.0618,-1.8682,3.0,1.0,71.43,0.54851,2.0,1,True
"quinoline-4,8-diol",O=C1C=CNC=2C(O)=CC=CC12,161.16,0.5131,3.0,2.0,121.82,0.30865,0.0,1,True
Detp,S=P(O)(OCC)OCC,170.168,0.4324,3.0,1.0,130.62,0.49824,4.0,1,True
2-Methyl-3-Oxopropanoate,O=CC(C(=O)O)C,102.089,-0.7654,3.0,1.0,81.9,0.47839,2.0,1,True
Dopamine Lutine,OC1=CC=2C=CNC2C=C1O,149.149,1.0076,3.0,3.0,110.13,0.36493,0.0,1,True
Imidazole Acetaldehyde,O=CCC=1N=CNC1,110.116,-0.5057,3.0,1.0,94.89,0.40046,2.0,1,True
Cyclohexylformamide,O=CNC1CCCCC1,127.186,0.8395,2.0,1.0,112.3,0.21817,1.0,1,True
Selenohomocysteine,O=C(O)C(N)CC[SeH],182.08,-2.8774,3.0,2.0,79.39,0.5216,3.0,1,True
5-Hydroxybenzimidazole,OC=1C=CC=2NC=NC2C1,134.138,0.9135,3.0,2.0,102.54,0.37117,0.0,1,True
Alpha-(Methylamino)Isobutyric Acid,O=C(O)C(NC)(C)C,117.147,-1.9233,3.0,2.0,96.25,0.39065,2.0,1,True
"2-oxopenta-3,4-dienoic acid",O=C(O)C(=O)C=C=C,112.084,-0.6288,3.0,1.0,92.41,0.42398,2.0,1,True
4-hydroxy-1H-indole-3-carbaldehyde,O=CC1=CNC=2C=CC=C(O)C12,161.16,1.2866,3.0,2.0,123.32,0.32541,1.0,1,True
2-Aminothiophenol,SC=1C=CC=CC1N,125.195,0.9233,1.0,1.0,97.64,0.38796,0.0,1,True
5-methylfuran-2-carboxylic acid,O=C(O)C=1OC(=CC1)C,126.111,0.7313,3.0,1.0,99.31,0.4053,1.0,1,True
Dihydro-2(3H)-Thiophenone,O=C1SCCC1,102.157,0.294,1.0,0.0,76.52,0.39898,0.0,1,True
Trihydroxybutane,OC(O)(O)CCC,106.12,0.267,3.0,3.0,82.74,0.47498,2.0,1,True
Hypocrellutin B,O=C1NC=CC=2OC3(C)CC(C)CC(C)C(C21)C3C,261.364,2.0701,3.0,1.0,198.6,0.17372,0.0,1,True
Indolylmethylthiohydroximate,ON=C(S)CC1=CNC=2C=CC=CC21,206.268,1.889,3.0,2.0,156.37,0.39144,2.0,1,True
Formosanan,O1C=CC2CC3N(CCC43C=5C=CC=CC5NC4)CC2C1,282.386,1.4919,3.0,1.0,207.99,0.12025,0.0,1,True
"{[4,4-dimethyl-5-(propan-2-yl)-4,5-dihydro-1H-pyrazol-1-yl](sulfanidyl)methylidene}azanium",N=C(S)N1N=CC(C)(C)C1C(C)C,199.321,1.8239,3.0,1.0,155.68,0.34218,1.0,1,True
N-Methyl-Huperzine B,O=C1C=CC2=C(N1)CC3C=C(C)CC24N(C)CCCC34,270.375,1.8466,3.0,1.0,201.87,0.13895,0.0,1,True
S-Methyl-L-Methionine,O=C(O)C(N)CC[S+](C)C,164.248,-2.5984,3.0,2.0,117.41,0.3527,4.0,1,True
"4-ethyl-4-methylpiperidine-2,6-dione",O=C1NC(=O)CC(C)(C1)CC,155.196,0.6673,3.0,1.0,123.17,0.30478,1.0,1,True
"2,3,3a,7a-tetrahydro-1,3-benzoxazol-2-one",O=C1OC2C=CC=CC2N1,137.138,0.0834,3.0,1.0,103.71,0.33266,0.0,1,True
3-(2-aminoethenyl)-1H-indol-5-ol,OC=1C=CC=2NC=C(C=CN)C2C1,174.202,0.6708,3.0,3.0,138.8,0.30519,1.0,1,True
2-cyanoacetamide,N#CCC(=O)N,84.0778,-0.9969,3.0,1.0,75.24,0.55649,1.0,1,True
"8-(hydroxymethyl)-1,5,8-trimethylbicyclo[8.1.0]undec-5-ene-2,9-diol",OCC1(C)CC=C(C)CCC(O)C2(C)CC2C1O,254.368,2.7221,3.0,3.0,194.16,0.20241,1.0,1,True
7-methoxy-6-methyl-9H-carbazol-2-ol,OC=1C=CC2=C(C1)NC3=CC(OC)=C(C=C32)C,227.262,2.9441,3.0,2.0,172.9,0.21452,1.0,1,True
3-Hydroxy-4-E-Hexenoic Acid,O=C(O)CC(O)C=CC,130.142,0.2445,3.0,2.0,108.97,0.3601,3.0,1,True
Dehydrospermidine,N(=CCCCN)CCCN,143.233,-0.9149,3.0,2.0,137.86,0.30502,6.0,1,True
"2,3-dihydro-1H-indole-2-carboxylic acid",O=C(O)C1NC=2C=CC=CC2C1,163.175,0.3835,3.0,2.0,121.58,0.30926,1.0,1,True
"12'-methylspiro[cyclopentane-1,4'-tetracyclo[8.3.1.0²,⁵.0⁷,¹²]tetradecan]-8'-ene-1',6'-diol",OC1C2C=CC3CC(O)(CC2(C)C3)C4CC5(CCCC5)C14,288.429,2.8444,2.0,2.0,201.27,0.13017,0.0,1,True
5-amino-2-fluorobenzamide,O=C(N)C1=CC(N)=CC=C1F,154.144,0.1704,3.0,2.0,114.4,0.38094,1.0,1,True
"1H,2H,3H,3aH,3bH,4H,5H,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-1,7,11a-triol",OC1=CC=C2C(=C1)CCC3C2CCC4(O)C(O)CCC34,274.359,2.7217,3.0,3.0,194.78,0.20177,0.0,1,True
"4-(hydroxymethyl)-8'-methylspiro[cyclopentane-1,4'-tricyclo[6.3.1.0²,⁵]dodecane]-1',6'-diol",OCC1CCC2(C1)CC3C2C(O)CC4(C)CCCC3(O)C4,294.433,2.217,3.0,3.0,209.64,0.18746,1.0,1,True
"5-(hydroxymethyl)-12-methyltetracyclo[8.3.1.0²,⁵.0⁷,¹²]tetradec-8-ene-1,6-diol",OCC12CCC2C3(O)CC4C=CC(C1O)C(C)(C4)C3,264.364,1.2576,3.0,3.0,181.1,0.21701,1.0,1,True
1-(3H-pyrrol-3-ylidene)methanediamine,N=1C=CC(C1)=C(N)N,109.132,-1.2858,3.0,2.0,91.22,0.46097,0.0,1,True
3-(hydroxyimino)butan-2-one,O=C(C(=NO)C)C,101.105,0.4014,3.0,1.0,85.09,0.44247,1.0,1,True
"4-hydroxy-1,11-dimethyltetracyclo[6.6.0.0²,⁶.0²,¹¹]tetradec-5-ene-5-carboxylic acid",O=C(O)C1=C2CC3CCC4(C)CCCC3(C)C24CC1O,276.375,2.4047,3.0,2.0,189.94,0.20659,1.0,1,True
[3-(methylsulfanyl)propyl](sulfanylidene)amine,S=NCCCSC,135.254,0.729,1.0,0.0,117.29,0.48597,4.0,1,True
"14-(hydroxymethyl)-9-methyltetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecane-5,14-diol",OCC1(O)CC23CCC4C(O)CCCC4(C)C3CCC1C2,294.433,2.217,3.0,3.0,209.64,0.18746,1.0,1,True
"2-{5-amino-1,3,3-trimethyl-2-oxabicyclo[2.2.2]octan-5-yl}ethan-1-ol",OCCC1(N)CC2(OC(C)(C)C1CC2)C,213.32,0.6853,3.0,2.0,160.68,0.2388,2.0,1,True
"4-(hydroxymethyl)-1-methylpentacyclo[10.3.1.0²,¹⁰.0⁴,⁷.0⁵,¹⁴]hexadec-10-ene-3,14-diol",OCC12C(O)C3C4=CC5CC(O)(CC3(C)C5)C2CC1CC4,290.401,1.6739,3.0,3.0,192.07,0.20461,1.0,1,True
"2,8-diazatetracyclo[7.6.1.0⁵,¹⁶.0¹⁰,¹⁵]hexadeca-1(15),3,5(16),6,9,11,13-heptaen-12-ol",OC=1C=CC=2C(C1)=C3NC=CC=4C=CNC2C43,222.246,0.6284,3.0,3.0,161.74,0.2227,0.0,1,True
4-aminobenzene-1-carboximidamide,N=C(N)C1=CC=C(N)C=C1,135.169,-0.3294,3.0,3.0,110.61,0.41714,1.0,1,True
"2,6-dihydroxy-1,1,7-trimethyl-1,2,3,9,10,10a-hexahydrophenanthren-3-one",O=C1C=C2C=3C=C(O)C(=CC3CCC2C(C)(C)C1O)C,272.343,2.4294,3.0,2.0,201.13,0.1951,0.0,1,True
"(3S,10R)-1,4-Epi-3,10- Dihydroxyacorenone",O=C1C(=CC(O)C2(C1)C(C)C(O)CC2C(C)C)C,252.353,2.0071,3.0,2.0,191.13,0.20531,1.0,1,True
2-chloropyridin-3-amine,ClC1=NC=CC=C1N,128.562,0.6848,2.0,1.0,95.96,0.27345,0.0,1,True
"naphthalene-1,3,8-triol",OC=1C=C(O)C=2C(O)=CC=CC2C1,176.171,1.8169,3.0,3.0,126.91,0.30967,0.0,1,True
"1H,2H,4H,5H,6H,7H-cyclopenta[d][1,3]oxazin-7-one",O=C1C=2NCOCC2CC1,139.153,0.2373,3.0,1.0,103.67,0.33279,0.0,1,True
4-hydroxybut-2-enoic acid,O=C(O)C=CCO,102.089,-0.5692,3.0,2.0,84.21,0.46598,2.0,1,True
1H-Benzimidazol-2-Amine,N=C1NC=2C=CC=CC2N1,133.154,0.1523,3.0,3.0,102.99,0.37402,0.0,1,True
"cyclopentane-1,2-dithiol",SC1CCCC1S,134.266,1.687,0.0,0.0,98.0,0.46143,0.0,1,True
2-aminopentanimidic acid,N=C(O)C(N)CCC,116.163,-0.7545,3.0,3.0,100.96,0.43552,3.0,1,True
"3-hydroxy-8-methyl-5-(propan-2-ylidene)-1,2,3,3a,4,5,6,7-octahydroazulen-6-one",O=C1C(=C(C)C)CC2C(=C(C)C1)CCC2O,220.311,2.9938,2.0,1.0,173.26,0.15087,0.0,1,True
"1,4-dimethyl-7-(prop-1-en-2-yl)-decahydroazulene-1,2,4-triol",OC1CC2C(CC(C(=C)C)CCC2(O)C)C1(O)C,254.368,2.1657,3.0,3.0,190.94,0.20582,1.0,1,True
